"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.254145350E-1,-1.656496525E-2,-4.207468033E-1,1.060625553E0
1.443120350E-1,7.421705723E-1,-2.876954079E-1,6.442832947E-1
1.632094830E-1,1.350157738E0,5.589766502E-1,5.333280563E-2
1.821069830E-1,5.543818474E-1,7.352690697E-1,-5.268588066E-1
2.010044310E-1,-7.748717070E-1,-2.890725136E-1,-5.631756783E-1
2.199019310E-1,-3.048797846E-1,-1.155463696E0,-1.428065300E-1
2.387994310E-1,5.509852171E-1,-1.510859013E0,-5.754823685E-1
2.576968790E-1,2.000350714E0,-7.723803520E-1,-9.967207909E-1
2.765943790E-1,2.946980715E0,-1.626944542E-1,-7.771339417E-1
2.954918270E-1,2.044782162E0,7.192373276E-2,-3.942074776E-1
3.143893270E-1,1.423354983E0,6.328096390E-1,-6.623544693E-1
3.332868270E-1,9.021983147E-1,5.278143883E-1,-1.669746399E0
3.521843270E-1,3.456664085E-2,-1.686673164E-1,-2.801446915E0
3.710817750E-1,1.782408953E-1,7.019228935E-1,-1.059918404E-1
3.899792750E-1,6.702840328E-1,9.352674484E-1,4.670324326E-1
4.088767750E-1,7.215484381E-1,7.159729004E-1,7.173104286E-1
4.277742750E-1,2.708064318E-1,2.179813385E-1,1.974475861E0
4.466717230E-1,1.373817921E-1,-4.994277954E-1,1.291633606E0
4.655692230E-1,2.585096359E-1,-1.403312683E0,-4.058513641E-1
4.844667230E-1,1.669083357E0,-2.130368710E0,-2.482673645E0
5.033642230E-1,3.420184612E0,-2.707418203E0,-5.186272621E0
5.222617230E-1,1.673050404E0,-4.946195602E0,-6.691128731E0
5.411591710E-1,-5.036740303E-1,-7.415276527E0,-2.844388723E0
5.600566710E-1,-2.421224117E-1,-8.030370712E0,3.842782974E-2
5.789541710E-1,1.747120619E0,-7.058373451E0,-2.054186821E0
5.978516710E-1,2.542465687E0,-7.179143906E0,-6.719504356E0
6.167491710E-1,-1.183881760E-1,-8.565703392E0,-8.105224609E0
6.356466710E-1,-3.149013042E0,-8.469760895E0,-3.879626036E0
6.545441710E-1,-3.621962547E0,-8.035735130E0,-8.657252789E-1
6.734416190E-1,-1.271606445E0,-7.983699322E0,-1.578304768E-1
6.923391190E-1,4.214905739E0,-8.476232529E0,3.075887442E0
7.112366190E-1,1.065429878E1,-6.171326637E0,1.144405937E1
7.301341190E-1,1.083501816E1,-1.642705441E0,1.585755920E1
7.490316190E-1,4.023122311E0,-1.110433817E0,1.215107727E1
7.679291190E-1,-6.085581779E-1,-2.038311958E0,6.916604996E0
7.868266190E-1,2.497517586E0,-1.923842669E0,5.540650368E0
8.057241190E-1,8.447427750E0,-4.968895912E-1,9.170659065E0
8.246216190E-1,1.219269276E1,1.617251039E0,1.634197235E1
8.435191190E-1,1.265717220E1,3.160637856E0,1.453725147E1
8.624166190E-1,1.234715652E1,3.368468523E0,9.681069374E0
8.813141190E-1,1.262934494E1,2.558657169E0,5.494218826E0
9.002116190E-1,1.372606754E1,3.330004215E0,2.836242437E0
9.191091190E-1,1.265070057E1,4.475704670E0,2.155577421E0
9.380066190E-1,1.009552002E1,5.157961369E0,1.857320547E0
9.569041190E-1,8.244546890E0,6.873498440E0,1.591684103E0
9.758016190E-1,3.432576180E0,5.556986332E0,-2.016050816E-1
9.946991190E-1,-7.652201653E-1,3.341598988E0,-5.848268509E0
1.013596566E0,-2.706667900E0,4.843656540E0,-2.052691650E1
1.032494119E0,-1.138700008E0,3.780432463E0,-8.719328880E0
1.051391619E0,-4.649925232E-1,2.083709478E0,8.026955128E-1
1.070288806E0,6.735219955E-1,1.806762457E0,-7.149105072E-1
1.089186619E0,-3.741321564E-1,5.591692924E-1,-1.881614447E0
1.108084119E0,1.119623184E-1,4.360446930E-1,1.227002144E-1
1.126981619E0,6.014099121E-1,1.402420759E0,5.628468990E-1
1.145879119E0,2.017879486E-1,1.131628275E0,-9.682726860E-2
1.164776619E0,1.896600723E-1,-4.575819969E-1,-1.690087438E0
1.183674119E0,7.761287689E-2,-3.619208813E0,-7.413399220E-2
1.202571619E0,8.571519852E-1,-5.445780754E0,1.968844533E0
1.221469119E0,-6.270904541E-1,-7.165680408E0,2.814365387E0
1.240366619E0,9.958543777E-1,-5.267403126E0,-4.215099812E-1
1.259264119E0,4.324853897E0,-2.080390930E0,-3.860325336E0
1.278161619E0,7.249491692E0,2.695274353E-2,-2.025524378E0
1.297059119E0,1.532077789E0,-2.452428341E0,-4.509167671E-1
1.315956619E0,-3.295514107E0,-2.814956665E0,1.693431735E0
1.334854119E0,-5.512742996E0,-1.206226349E-1,-5.655305386E0
1.353751619E0,-2.960856915E0,3.237509727E0,4.608511925E-1
1.372649119E0,-4.309940338E-1,5.573271751E0,-2.635130405E0
1.391546671E0,-2.505865097E0,5.251303673E0,-3.519716263E0
1.410444119E0,-4.118774891E0,3.626052380E0,-2.273324251E0
1.429341671E0,-3.060162067E0,3.536015272E0,-2.652968645E0
1.448239171E0,-8.728475571E-1,3.875916004E0,-2.984707117E0
1.467136671E0,1.243285179E0,4.037407398E0,4.129989445E-1
1.486034171E0,7.750091553E-1,2.410556316E0,1.488786221E0
1.504931671E0,3.891239166E-1,9.400287867E-1,8.982716799E-1
1.523829171E0,2.855029106E0,3.098375797E-1,7.963424921E-1
1.542726671E0,5.699134827E0,7.664712667E-1,4.231745243E0
1.561624171E0,3.778794289E0,-1.950173378E-1,5.155537605E0
1.580521671E0,-3.308897495E0,-3.129703999E0,8.034232140E0
1.599419171E0,-9.415803909E0,-7.326925278E0,9.257144928E0
1.618316671E0,-6.944950581E0,-8.208602905E0,6.629955769E0
1.637214171E0,-2.418682575E0,-8.276558876E0,-1.356225491E0
1.656111723E0,1.000319004E1,-4.796056747E0,-4.761223793E0
1.675009223E0,1.498618126E1,-6.277905464E0,6.516246796E0
1.693906723E0,6.820939064E0,-5.800663948E0,-3.861790895E0
1.712804223E0,-6.178743839E0,-4.233942986E0,-1.218884659E1
1.731701723E0,-5.074694633E0,-5.521695614E-1,-4.027094841E0
1.750599223E0,-2.845348358E0,1.321355581E0,-2.648932695E0
1.769496723E0,-4.974258423E0,2.355136871E-1,-2.539414465E-1
1.788394223E0,-5.501801968E0,6.952633858E-1,-5.050164223E0
1.807291723E0,-4.447579384E0,5.344445229E0,-3.912240267E0
1.826189223E0,-6.227070808E0,3.484102488E0,2.788520098E0
1.845086723E0,-5.514378548E0,2.138479233E0,-6.797883511E-1
1.863984223E0,-2.947966099E0,2.826578379E0,-5.432768345E0
1.882881723E0,-8.497524261E-1,2.319294930E0,-3.372562885E0
1.901779275E0,4.181505203E0,1.782695293E0,-1.364608169E0
1.920676775E0,5.511631489E0,1.505882263E0,6.263569832E0
1.939574275E0,2.790575981E0,5.102972984E-1,5.530667305E-2
1.958471775E0,-3.767392635E0,-1.552887917E0,-3.701134443E0
1.977369275E0,7.156433582E0,-3.995483875E0,1.995657444E0
1.996266775E0,6.893110752E0,-1.345212746E1,-2.274728060E0
2.015164275E0,3.696120262E0,-1.451014328E1,-2.597000837E0
2.034061775E0,2.821563244E0,-1.001134491E1,-4.054846287E0
2.052959275E0,-7.208995819E-1,-6.678672314E0,-1.524440050E0
2.071856775E0,-2.670867682E0,-2.315207481E0,1.561048031E0
2.090754275E0,-3.551887751E0,3.553752422E0,-3.863365650E-1
2.109651827E0,-4.191767693E0,7.158312321E0,-4.688870907E-1
2.128549327E0,-4.913181782E0,8.426844597E0,7.089093208E0
2.147446827E0,-3.861125946E0,5.072730064E0,7.840874672E0
2.166344327E0,7.400898933E0,-2.674459934E0,-9.937262535E-1
2.185241827E0,6.059847832E0,-7.212547302E0,4.227128506E0
2.204139327E0,2.388581276E0,-1.533413887E0,6.257508278E0
2.223036827E0,2.939179897E0,6.658751011E0,5.480626106E0
2.241934014E0,5.525405407E-1,9.976979256E0,6.581707954E0
2.260831879E0,-3.792329788E0,5.944001675E0,5.912245750E0
2.279729379E0,-3.706159115E0,-2.399193764E0,-8.714338303E0
2.298626879E0,-2.711434841E0,-1.215196323E1,-2.211619186E1
2.317524379E0,-8.573740005E0,-1.152662468E1,-1.898494720E0
2.336421879E0,-9.878923416E0,-4.883999825E0,8.896417618E0
2.355319379E0,-2.564872742E0,-2.132644653E-1,1.347852325E1
2.374216931E0,2.267434597E-1,-1.347761154E0,1.242969513E1
2.393114431E0,2.465754271E0,-4.389817238E0,9.373661995E0
2.412011931E0,7.690455437E0,-5.460909843E0,7.151035309E0
2.430909431E0,5.712176323E0,-2.184215546E0,3.549206495E0
2.449806931E0,1.391364217E0,-8.811740875E-1,4.026411057E0
2.468704431E0,-1.371561646E0,-1.998651505E0,4.675502300E0
2.487601931E0,-3.133935928E0,-2.303160667E0,3.557051659E0
2.506499483E0,-4.543808937E0,-2.643811226E0,5.011398792E-1
2.525396983E0,-3.937007666E0,-1.360066414E0,-1.095058060E1
2.544294483E0,-2.742312908E0,1.278383255E0,-1.636690903E1
2.563191983E0,1.538374901E0,1.717804909E0,-5.999225140E0
2.582089483E0,3.507523537E0,2.397418022E0,-1.523918867E0
2.600986983E0,3.517715931E0,2.491951942E0,-8.391685486E-1
2.619884535E0,2.681359768E0,2.141178608E0,-1.176536918E0
2.638782035E0,2.282093048E0,1.617539406E0,-2.826609612E0
2.657679535E0,2.756295919E0,6.233377457E-1,-3.717949867E0
2.676577035E0,3.678715229E0,9.554767609E-1,-6.582239628E0
2.695474535E0,1.568220019E0,-4.373455048E-2,-1.008797455E1
2.714372035E0,-1.110397339E0,-5.556602478E-1,-4.539401054E0
2.733269587E0,-1.505777359E0,-5.601177216E-1,-2.767755508E0
2.752167087E0,2.521109104E0,-5.808677673E-1,-5.215023994E0
2.771064587E0,6.035896301E0,-1.459658623E0,-4.127418041E0
2.789962087E0,3.752640963E0,-2.459920883E0,2.624944448E-1
2.808859587E0,-5.983169079E-1,-3.324270248E0,1.085255861E0
2.827757087E0,-2.538020372E0,-3.810324669E0,-4.982534885E0
2.846654639E0,-1.746705651E0,-6.861872673E0,-7.934261322E0
2.865552139E0,-9.791498184E-1,-9.591193199E0,1.493002534E0
2.884449639E0,3.553118706E-1,-1.136471081E1,6.074633598E0
2.903347139E0,1.208152294E0,-9.925457954E0,6.063835144E0
2.922244639E0,1.173018217E0,-4.352925301E0,4.077110291E0
2.941142139E0,1.718598127E0,-6.419248581E-1,9.275550842E-1
2.960039691E0,1.540928125E0,-7.451887131E-1,-7.595314980E-1
2.978937191E0,-5.513238907E-2,-1.596606255E0,3.442854643E0
2.997834691E0,4.773499966E-1,-2.904510498E-2,6.103350163E0
3.016732191E0,2.921291828E0,2.143718243E0,6.932177544E0
3.035629691E0,3.540390968E0,3.575407505E0,7.461854935E0
3.054527244E0,2.371366262E0,5.194864273E0,7.969348907E0
3.073424744E0,-9.884654284E-1,7.060350895E0,8.360925674E0
3.092322244E0,-3.092142582E0,9.487619400E0,6.610769272E0
3.111219744E0,-5.149569035E0,1.040012741E1,4.808956146E0
3.130117244E0,-7.206278801E0,8.313660622E0,3.115072250E0
3.149014744E0,-7.248270512E0,4.502529621E0,-7.172615528E-1
3.167912296E0,-1.847267985E0,-1.784642220E0,-2.476655388E1
3.186809796E0,-5.334133148E0,-1.908362579E1,-8.417942047E0
3.205707296E0,-1.542539024E1,-1.789398193E1,1.619148064E1
3.224604796E0,-3.390765429E0,-3.250217438E0,9.464345932E0
3.243502296E0,5.562010765E0,2.093496323E0,8.958435059E0
3.262399796E0,1.809178925E1,-3.775303841E0,6.898749352E0
3.281297348E0,1.284976768E1,-7.239689827E0,8.780838013E0
3.300194848E0,5.783452988E0,-4.533920288E0,8.556192398E0
3.319092348E0,3.021561623E0,-2.619799614E0,6.321908474E0
3.337989848E0,1.834882736E0,-2.122626305E0,3.518921614E0
3.356887348E0,4.679989815E-1,-2.916833878E0,-2.711853683E-1
3.375784900E0,-5.646517277E-1,-4.076594353E0,-7.266200066E0
3.394682400E0,-5.470800400E-1,-1.823637009E0,-1.843191528E1
3.413579900E0,-2.345620155E0,1.500013351E0,-1.184263992E1
3.432477400E0,-2.400907516E0,3.717840672E0,-3.629327536E0
3.451374900E0,-1.579524755E0,4.939237595E0,-6.597986221E-1
3.470272400E0,-3.724722862E-1,5.273110390E0,-2.481356859E-1
3.489169587E0,-6.818056107E-3,5.470973492E0,-8.130129576E-1
3.508067452E0,8.853864670E-1,5.647291183E0,-3.782017708E0
3.526964952E0,2.319918633E0,5.961119175E0,-5.914456844E0
3.545862452E0,3.601070404E0,4.980229378E0,-6.401608467E0
3.564759952E0,2.831367016E0,2.333563328E0,-5.488771915E0
3.583657452E0,8.546967506E-1,-2.996282578E-1,-3.680707216E0
3.602555004E0,3.033954620E0,-2.101806641E0,-4.811097622E0
3.621452504E0,5.249247551E0,-5.606429100E0,1.698292494E-1
3.640350004E0,1.347009659E0,-8.073381424E0,4.335400581E0
3.659247504E0,-9.424567223E-1,-1.106112766E1,-2.227016926E0
3.678145004E0,-8.304171562E-1,-1.179585266E1,-5.926349640E0
3.697042556E0,2.049970627E-2,-1.020197010E1,8.272210360E-1
3.715940056E0,1.328557014E0,-9.239200592E0,1.960703015E0
3.734837556E0,8.369512558E-1,-9.010927200E0,1.615849972E0
3.753735056E0,-7.426247597E-1,-6.477076530E0,1.922617793E0
3.772632556E0,-1.791767597E0,-2.566001892E0,3.088849545E0
3.791530108E0,-9.852938652E-1,-6.041803360E-1,3.825938940E0
3.810427608E0,-6.769914627E-1,1.450717926E0,4.651672363E0
3.829325108E0,1.229897499E0,2.363672256E0,3.746500731E0
3.848222608E0,1.697987556E0,2.030727386E0,3.664302588E0
3.867120108E0,1.742483616E0,3.513561249E0,7.040643692E0
3.886017608E0,8.810276985E-1,5.083284855E0,9.905199051E0
3.904915160E0,-1.515860558E0,5.724595070E0,9.974399567E0
3.923812660E0,-4.187015057E0,5.578493595E0,9.153179169E0
3.942710160E0,-6.177140236E0,5.608372688E0,7.171686172E0
3.961607660E0,-6.202753067E0,6.364564419E0,4.475124836E0
3.980505212E0,-5.747434616E0,5.826556206E0,4.288481236E0
3.999402712E0,-1.695543051E0,3.373613834E0,-3.619358063E0
4.018300212E0,3.259039402E0,-4.534801960E0,-1.701642799E1
4.037197712E0,-3.162362576E0,-1.044684696E1,-1.351204109E1
4.056095212E0,-9.033904076E-1,-2.355484962E0,-7.016164780E0
4.074992712E0,2.423622608E0,2.381883621E0,-3.019116402E0
4.093890264E0,1.130375481E1,-6.711005211E0,-7.516394615E0
4.112787764E0,2.894346714E0,-1.521484852E1,1.143634987E1
4.131685264E0,-1.871800900E0,-2.217128754E0,1.000648022E1
4.150582764E0,-5.761261463E0,3.585782051E0,2.350511789E0
4.169480316E0,-7.638944149E0,2.746147633E0,6.503413200E0
4.188377816E0,-7.566277504E0,-1.072407722E0,9.876008987E0
4.207275316E0,-4.963881969E0,-3.994728088E0,8.994194984E0
4.226172816E0,1.921664715E0,-5.039088249E0,3.917705536E0
4.245070369E0,1.233096886E1,-4.734122276E0,1.382210732E0
4.263967869E0,1.094588852E1,-3.207660675E0,7.499116898E0
4.282865369E0,2.057802200E0,-2.715921402E-1,5.655275822E0
4.301762869E0,-3.421187878E0,1.903041840E0,7.340476513E0
4.320660421E0,-2.135554314E0,3.010159016E0,-1.228247547E1
4.339557921E0,2.542835712E0,2.784447670E0,-1.238696766E1
4.358455421E0,8.924350739E-1,3.153460979E0,-7.056898117E0
4.377352921E0,-9.675774574E-1,2.777092457E0,-1.670648336E0
4.396250473E0,-7.281441689E-1,1.229961872E0,1.005454898E0
4.415147973E0,3.838090897E-1,3.127059937E-1,5.567237139E-1
4.434045473E0,1.993756771E0,3.050155640E-1,-2.844636440E0
4.452942973E0,2.993817329E0,6.025252342E-1,-4.909678459E0
4.471840525E0,1.997808456E0,8.740367889E-1,-4.404873371E0
4.490738025E0,1.724609375E0,1.690354824E0,-3.996031523E0
4.509635525E0,3.245381355E0,1.319653511E0,-2.266035080E0
4.528533025E0,3.086717129E0,3.912706375E-1,2.156827450E0
4.547430577E0,2.094566345E0,6.353302002E-1,1.947339773E0
4.566328077E0,3.279463768E0,1.754244804E0,-4.248694897E0
4.585225577E0,6.936848164E0,6.954231262E-1,-6.366277695E0
4.604123077E0,9.181661606E0,-6.070394516E-1,-4.482792854E0
4.623020629E0,6.246275902E0,-9.488468170E-1,-1.745312810E-1
4.641918129E0,1.130640984E0,-2.758276939E0,2.015174389E0
4.660815629E0,-2.324005604E0,-4.989928246E0,-4.834541798E0
4.679713129E0,-3.634908438E0,-7.231528282E0,-5.199920654E0
4.698610681E0,-2.033834934E0,-7.468051434E0,2.114425421E0
4.717508181E0,1.450624466E-1,-6.976779938E0,2.637510538E0
4.736405681E0,1.787024975E0,-5.502604008E0,6.291697025E-1
4.755303233E0,2.326984882E0,-2.130568981E0,1.770562887E0
4.774200733E0,1.056392193E0,-9.281635284E-3,4.717237473E0
4.793098233E0,-7.541885376E-1,1.160148144E0,5.658791542E0
4.811995733E0,-1.288610935E0,2.552610397E0,6.702810764E0
4.830893285E0,-3.151783943E-1,3.185687304E0,6.237639427E0
4.849790785E0,1.060677052E0,2.807109356E0,3.732306004E0
4.868688285E0,2.915382385E-3,1.722238541E0,5.714950562E0
4.887585785E0,-1.916055202E0,9.313344955E-1,8.141456604E0
4.906483337E0,-3.768084288E0,2.574324608E-1,7.458727837E0
4.925380837E0,-5.402188778E0,2.897891998E-1,6.632533073E0
4.944278337E0,-6.528784275E0,1.137299061E0,4.983652592E0
4.963175837E0,-6.619987965E0,1.696373463E0,2.384630203E0
4.982073389E0,-5.591307640E0,1.955276489E0,-2.869825363E-1
5.000970889E0,-4.336515427E0,1.663906574E0,-1.973114014E0
5.019868389E0,-1.059331417E0,-1.035568237E0,-6.055945396E0
5.038765889E0,9.929900169E-1,-5.600845337E0,-1.134461021E1
5.057663441E0,1.238384724E0,-3.945740700E0,-1.111910534E1
5.076560941E0,3.350808620E0,2.739572525E-2,-7.205438137E0
5.095458441E0,9.654222488E0,-5.407668591E0,-6.165684700E0
5.114355941E0,9.700804710E0,-2.208145142E1,2.710548878E0
5.133253494E0,2.291553020E0,-7.224309444E0,4.628685474E0
5.152150994E0,-7.213558197E0,2.466638088E0,6.669670105E0
5.171048494E0,-9.864533424E0,6.141923904E0,3.242038250E0
5.189946046E0,-1.080736351E1,5.417618752E0,7.553863525E0
5.208843546E0,-9.330778122E0,2.022059441E0,8.614083290E0
5.227741046E0,-6.816603184E0,-1.000820160E0,8.626318932E0
5.246638546E0,-3.429724455E0,-4.551297188E0,5.796748161E0
5.265536098E0,2.967070103E0,-5.526220322E0,-1.531092405E0
5.284433598E0,1.147823143E1,-3.080365181E0,1.559346795E0
5.303331098E0,7.302078247E0,4.300847054E-1,7.397853374E0
5.322228650E0,-4.998083115E-1,2.583864689E0,8.960014343E0
5.341126150E0,-1.410311699E0,2.126130581E0,2.756694078E0
5.360023650E0,4.613981724E0,2.714503765E0,-1.052719498E1
5.378921150E0,5.782945633E0,2.361814022E0,-1.366815662E1
5.397818702E0,1.887481689E0,1.124636173E0,-7.715129852E0
5.416716202E0,3.569126129E-2,-9.238123894E-1,-1.659679294E0
5.435613702E0,3.074011803E-1,6.360363960E-1,-1.793573380E0
5.454511254E0,2.262043953E-1,1.482437611E0,-1.775438666E0
5.473408754E0,4.475650787E-1,1.201403141E0,-1.075962067E0
5.492306254E0,7.262182236E-1,5.191698074E-1,-7.437498569E-1
5.511203806E0,1.253651142E0,-2.055068016E-1,-2.001807928E0
5.530101306E0,2.105680466E0,-1.446814537E-1,-3.535431862E0
5.548998806E0,2.957172871E0,3.635706902E-1,-3.274981022E0
5.567896306E0,3.173223972E0,1.040040493E0,-3.333684444E0
5.586793858E0,3.109777927E0,1.275946617E0,-3.501227140E0
5.605691358E0,3.231348515E0,4.340090752E-1,-3.220590591E0
5.624588858E0,5.319688797E0,-3.219070435E-1,-3.297271013E0
5.643486410E0,4.646266937E0,-1.697992325E0,-1.485270858E0
5.662383910E0,1.876767159E0,-3.195903778E0,-3.086317301E0
5.681281410E0,-5.176663399E-1,-4.541377544E0,-1.111468315E1
5.700178962E0,-4.680134773E0,-6.679003239E0,-5.832727909E0
5.719076462E0,-3.143459320E0,-7.483523369E0,3.619422913E0
5.737973962E0,2.686529160E-1,-8.253170967E0,4.028511524E0
5.756871514E0,5.270824432E-1,-9.722996712E0,2.267894030E0
5.775769014E0,4.608650208E-1,-7.818196774E0,2.910734415E-1
5.794666514E0,6.663680077E-1,-3.503045082E0,2.096916437E0
5.813564066E0,-1.296081543E-1,-1.455153942E0,3.542185545E0
5.832461566E0,-1.494390965E0,-2.511277199E-1,5.109655857E0
5.851359066E0,-1.957648277E0,7.133989334E-1,5.388648033E0
5.870256619E0,-1.310746670E0,1.200678825E0,5.010917664E0
5.889154119E0,-4.715085030E-1,1.779497623E0,5.941684723E0
5.908051671E0,-4.640626907E-1,2.365684032E0,6.814480782E0
5.926949171E0,-2.060282707E0,2.735606909E0,7.500925064E0
5.945846671E0,-3.985715389E0,2.843922377E0,7.936683178E0
5.964744223E0,-5.404963493E0,2.876875401E0,6.065424442E0
5.983641723E0,-6.419760227E0,3.514675379E0,2.388685703E0
6.002539223E0,-6.476118088E0,4.205858231E0,8.728408813E-2
6.021436775E0,-2.907214880E0,3.178897619E0,-2.574069023E0
6.040334275E0,1.638734818E0,-1.640199184E0,-1.197018051E1
6.059231775E0,-3.464984894E-1,-7.854632854E0,-1.152297974E1
6.078129327E0,3.332043171E0,-7.631874561E0,-1.609104729E1
6.097026827E0,3.526362896E0,-1.036394596E1,-4.935550690E-2
6.115924327E0,-2.335533857E0,-6.251093864E0,1.354221344E1
6.134821879E0,-3.051150799E0,1.315953732E0,8.698188782E0
6.153719379E0,-4.527178288E0,1.759398460E0,6.457851410E0
6.172616879E0,-4.997112751E0,-8.308887482E-2,6.381704330E0
6.191514431E0,2.831068039E-1,-2.646569252E0,6.400312424E0
6.210411931E0,1.764646530E1,-3.654450417E0,7.371831894E0
6.229309483E0,9.422342300E0,-1.378946304E-1,7.179583549E0
6.248206983E0,9.865736961E-1,2.330753803E0,6.892668724E0
6.267104535E0,-1.336956024E-1,2.305494308E0,5.676301956E0
6.286002035E0,-8.338823318E-1,1.492812157E0,2.293587446E0
6.304899535E0,-1.557279110E0,-1.906261444E-1,-7.534800053E0
6.323797087E0,-1.101545334E0,-4.934816360E-1,-1.545036888E1
6.342694587E0,-4.790019989E-2,6.904983521E-2,-8.141976357E0
6.361592087E0,-4.231743813E-1,1.195568562E0,-2.579992771E0
6.380489639E0,-2.084326744E-1,1.837160587E0,3.448210359E-1
6.399387139E0,9.316444397E-1,2.411799908E0,1.147123933E0
6.418284691E0,1.741539001E0,1.739144325E0,3.731467724E-1
6.437182191E0,2.288465977E0,2.332754135E-1,-1.070662498E0
6.456079691E0,2.989459991E0,-1.625061035E-1,-1.874097228E0
6.474977244E0,2.978475094E0,3.193440437E-1,-2.562142849E0
6.493874744E0,3.186231613E0,1.312849998E0,-3.683224678E0
6.512772244E0,2.559917927E0,1.784591675E-1,-5.012479782E0
6.531669796E0,1.599611759E0,-8.284139633E-1,-5.001952171E0
6.550567296E0,2.039730072E0,-4.675493240E-1,-4.034633160E0
6.569464848E0,2.822463512E0,9.993734360E-1,-2.508961201E0
6.588362348E0,5.670613289E0,1.729798794E0,-2.906956673E0
6.607259848E0,8.801895142E0,1.145683765E0,-2.699425220E0
6.626157400E0,7.019334316E0,2.356057167E-1,-6.057220697E-2
6.645054900E0,2.330335617E0,-2.081178665E0,-2.077619284E-1
6.663952452E0,-1.185926437E0,-3.631297112E0,-4.016991138E0
6.682849952E0,-2.344488621E0,-5.229591370E0,-8.656579852E-1
6.701747452E0,3.282566071E-1,-5.944753647E0,3.169039249E0
6.720645004E0,2.084074020E0,-6.624029636E0,3.482800245E0
6.739542504E0,2.195638180E0,-6.226342201E0,2.760551453E0
6.758440056E0,1.951955318E0,-2.747449875E0,2.388311863E0
6.777337556E0,4.545402527E-1,-6.987409592E-1,4.266482830E0
6.796235056E0,-1.481410027E0,6.713547707E-1,6.856652260E0
6.815132608E0,-1.495224953E0,1.420798302E0,7.658468246E0
6.834030108E0,2.583322525E-1,2.163684845E0,4.572031975E0
6.852927660E0,6.838049889E-1,1.705782413E0,4.385917664E0
6.871825160E0,-4.381408691E-1,1.260238171E0,6.376701832E0
6.890722348E0,-1.967542171E0,1.315372467E0,7.823532104E0
6.909620212E0,-4.473940849E0,1.396001816E0,8.111225128E0
6.928517712E0,-6.992145538E0,1.569223881E0,7.737939835E0
6.947415212E0,-7.853744507E0,1.967706203E0,4.980296612E0
6.966312764E0,-7.743198872E0,2.368712425E0,2.023275852E0
6.985210264E0,-5.890417099E0,1.913568497E0,-5.061881542E-1
7.004107816E0,6.074233055E-1,4.802188873E-1,-6.713312149E0
7.023005316E0,4.857662201E0,-4.070688248E0,-9.590806007E0
7.041902816E0,3.524579525E0,-4.777388096E0,-8.393102646E0
7.060800369E0,1.391925812E0,-1.084029198E0,-7.085784912E0
7.079697869E0,1.590489388E0,5.086007118E-1,-7.761941910E0
7.098595369E0,4.324191570E0,-7.198157310E0,-3.585464001E0
7.117492921E0,6.258233070E0,-1.612858963E1,4.143719673E0
