,timestamp,acc_x,acc_y,acc_z
0,1663314880462,-0.686441,-8.668598,3.6634114
1,1663314880462,-0.56440705,-8.824132,3.9604206
2,1663314880462,-0.360718,-8.974879,4.113561
3,1663314880463,-0.12622139,-9.072986,4.182953
4,1663314880463,0.02213361,-9.137591,4.156632
5,1663314880463,0.14925231,-9.171391,4.1207395
6,1663314880464,0.27367908,-9.142377,4.0417767
7,1663314880465,0.38614175,-9.176176,3.888337
8,1663314880469,0.5033901,-9.147162,3.7328033
9,1663314880469,0.8650054,-9.190533,3.5676985
10,1663314880474,1.1883355,-9.219247,3.289832
11,1663314880474,1.425225,-9.142377,3.0792637
12,1663314880479,1.80359,-9.142377,2.9859436
13,1663314880479,2.0739791,-9.12802,2.899802
14,1663314880484,2.2606192,-9.137591,2.9333014
15,1663314880484,2.318346,-9.058628,2.7870402
16,1663314880489,2.4284158,-9.039486,2.7798617
17,1663314880489,2.5671997,-8.99163,2.7391837
18,1663314880494,2.6389842,-9.001201,2.612364
19,1663314880494,2.6581268,-8.934201,2.5669005
20,1663314880499,2.5265217,-8.84806,2.4448664
21,1663314880499,2.5552354,-8.852845,2.3419752
22,1663314880505,2.5576284,-8.895916,2.1741784
23,1663314880505,2.6174488,-8.855238,2.0712872
24,1663314880509,2.437987,-8.771489,2.044966
25,1663314880509,2.3829522,-8.711669,1.937289
26,1663314880534,2.2845473,-8.673384,1.8774685
27,1663314880534,2.4212375,-8.735598,1.8367904
28,1663314880534,2.373381,-8.72124,1.8391833
29,1663314880534,2.3566313,-8.690134,1.8631115
30,1663314880534,2.248655,-8.6013,1.7961125
31,1663314880534,2.2965117,-8.555837,1.8415761
32,1663314880534,2.4092734,-8.548658,1.7841483
33,1663314880534,2.4738796,-8.476873,1.8942182
34,1663314880534,2.385345,-8.400303,2.0258234
35,1663314880534,2.3638096,-8.376375,2.2028923
36,1663314880547,2.3614168,-8.352447,2.2555344
37,1663314880547,2.3925235,-8.247163,2.318047
38,1663314880547,2.5695925,-8.292626,2.4352953
39,1663314880547,2.6653054,-8.36441,2.5094728
40,1663314880553,2.6246274,-8.350054,2.5956144
41,1663314880553,2.684448,-8.3428755,2.6602206
42,1663314880580,2.8160532,-8.362018,2.7535408
43,1663314880580,2.73709,-8.369196,2.8205397
44,1663314880580,2.6676981,-8.36441,2.8205397
45,1663314880580,2.5767708,-8.347661,2.926123
46,1663314880581,2.682055,-8.340483,2.9141588
47,1663314880581,2.5504498,-8.323732,2.9596226
48,1663314880582,2.3614168,-8.292626,2.9356942
49,1663314880582,2.359024,-8.354839,3.0290143
50,1663314880582,2.3039892,-8.49123,3.086442
51,1663314880582,2.248655,-8.515159,2.990729
52,1663314880582,2.140978,-8.630313,2.981158
53,1663314880582,2.0428724,-8.682955,3.0026934
54,1663314880583,2.0548365,-8.783454,2.9691937
55,1663314880583,2.0141585,-8.833703,2.9069805
56,1663314880588,2.030908,-8.867203,2.8253253
57,1663314880588,1.9543378,-8.893523,2.7655048
58,1663314880592,1.8442681,-8.912666,2.736791
59,1663314880593,1.9304097,-8.886345,2.6434708
60,1663314880597,1.8658035,-8.886345,2.5812573
61,1663314880597,1.817947,-8.874381,2.571686
62,1663314880602,1.8418752,-8.843274,2.5286152
63,1663314880602,1.805983,-8.761918,2.4568307
64,1663314880607,1.8538394,-8.685348,2.452045
65,1663314880608,1.9423738,-8.615956,2.4735804
66,1663314880612,2.0141585,-8.539086,2.4999015
67,1663314880612,2.088336,-8.440981,2.5381866
68,1663314880617,2.2055843,-8.30459,2.5932214
69,1663314880617,2.274976,-8.184949,2.6315067
70,1663314880622,2.4571297,-8.108378,2.6793633
71,1663314880622,2.5600212,-7.9980097,2.7583263
72,1663314880627,2.7059834,-7.873583,2.801397
73,1663314880627,2.7969105,-7.7850485,2.8351958
74,1663314880632,2.861816,-7.6749787,2.883052
75,1663314880632,2.9192436,-7.5625157,2.938087
76,1663314880638,2.9838498,-7.4569325,2.9979076
77,1663314880638,3.0269206,-7.3827553,3.0026934
78,1663314880642,3.0388846,-7.320542,3.0290143
79,1663314880642,3.062813,-7.287042,3.0433712
80,1663314880647,3.0580273,-7.2344003,3.0338001
81,1663314880647,3.0245278,-7.210472,3.0457642
82,1663314880652,2.9862428,-7.205686,3.0433712
83,1663314880652,2.9359934,-7.2009006,3.0936205
84,1663314880658,2.8881369,-7.2080793,3.086442
85,1663314880658,2.8208387,-7.25115,3.1510484
86,1663314880662,2.7299116,-7.3085775,3.1821551
87,1663314880662,2.6174488,-7.34447,3.234797
88,1663314880667,2.495415,-7.401898,3.3113675
89,1663314880667,2.4044876,-7.449754,3.3807592
90,1663314880672,2.3015962,-7.4832535,3.4097722
91,1663314880672,2.196013,-7.5314093,3.4648073
92,1663314880677,2.1098714,-7.560123,3.5700915
93,1663314880677,2.0141585,-7.598408,3.6610186
94,1663314880682,1.9734805,-7.6343007,3.751946
95,1663314880682,1.8969102,-7.6606216,3.8404803
96,1663314880687,1.8299111,-7.6606216,3.900301
97,1663314880687,1.7362919,-7.6510506,3.9843488
98,1663314880691,1.654936,-7.6797643,4.0561333
99,1663314880691,1.5544374,-7.6749787,4.1494536
100,1663314880696,1.518545,-7.6893353,4.182953
101,1663314880697,1.4563317,-7.706085,4.2690945
102,1663314880701,1.4132608,-7.763513,4.2906303
103,1663314880701,1.3486546,-7.789834,4.331308
104,1663314880706,1.2720844,-7.7682986,4.3815575
105,1663314880706,1.1787642,-7.7994056,4.410271
106,1663314880711,1.1377872,-7.8424764,4.4653063
107,1663314880711,1.1138589,-7.8831544,4.549354
108,1663314880716,1.0372887,-7.9334035,4.6283174
109,1663314880716,0.97507524,-7.9334035,4.697709
110,1663314880721,0.94396853,-7.9597244,4.7862434
111,1663314880721,0.8817552,-8.002795,4.848457
112,1663314880725,0.8769695,-8.007581,4.94417
113,1663314880725,0.8243274,-8.029117,5.0327044
114,1663314880731,0.7860422,-8.04108,5.143073
115,1663314880731,0.7118647,-8.048558,5.2770715
116,1663314880736,0.6134599,-8.077271,5.3799624
117,1663314880736,0.53210396,-8.120343,5.5283175
118,1663314880741,0.47946185,-8.1347,5.595317
119,1663314880741,0.4435695,-8.196913,5.703293
120,1663314880745,0.39571303,-8.2304125,5.79422
121,1663314880746,0.32632118,-8.290234,5.875576
122,1663314880752,0.3047858,-8.328518,5.928218
123,1663314880752,0.2856432,-8.419446,5.956932
124,1663314880757,0.23778675,-8.484052,5.983253
125,1663314880757,0.24975087,-8.572586,5.9784675
126,1663314880761,0.22821546,-8.62792,5.9473605
127,1663314880761,0.20189442,-8.7164545,5.8875403
128,1663314880766,0.20428723,-8.7882395,5.779863
129,1663314880766,0.20907287,-8.819346,5.6793647
130,1663314880771,0.19232312,-8.900702,5.588138
131,1663314880771,0.22342981,-8.953344,5.482854
132,1663314880776,0.23539393,-8.989237,5.363213
133,1663314880776,0.2545365,-9.046664,5.2722855
134,1663314880780,0.2856432,-9.068199,5.2292147
135,1663314880780,0.30239296,-9.11127,5.1813583
136,1663314880785,0.31196424,-9.120842,5.1382875
137,1663314880785,0.34067813,-9.151948,5.126323
138,1663314880791,0.3574279,-9.185747,5.1239305
139,1663314880791,0.34546378,-9.209675,5.1622157
140,1663314880795,0.36460635,-9.216854,5.176573
141,1663314880795,0.36460635,-9.204889,5.2196436
142,1663314880800,0.3167499,-9.243175,5.2890353
143,1663314880800,0.2832504,-9.212068,5.3201423
144,1663314880805,0.26171497,-9.226425,5.3368917
145,1663314880805,0.23060828,-9.212068,5.346463
146,1663314880811,0.18275183,-9.212068,5.3703914
147,1663314880812,0.16121642,-9.173783,5.3775697
148,1663314880816,0.14446667,-9.159127,5.3967123
149,1663314880816,0.115752794,-9.151948,5.3847485
150,1663314880821,0.09421739,-9.1256275,5.3703914
151,1663314880821,0.1372882,-9.12802,5.3440704
152,1663314880825,0.15403795,-9.11127,5.372784
153,1663314880825,0.18514465,-9.092128,5.375177
154,1663314880830,0.19471595,-9.080164,5.3703914
155,1663314880830,0.25932217,-9.075378,5.3368917
156,1663314880835,0.32392836,-9.053843,5.317749
157,1663314880835,0.44835514,-9.022736,5.3440704
158,1663314880840,0.56799626,-8.974879,5.334499
159,1663314880840,0.64965135,-8.936594,5.322535
160,1663314880845,0.6664011,-8.874381,5.3536415
161,1663314880845,0.73340017,-8.852845,5.3416777
162,1663314880850,0.8315059,-8.855238,5.324928
163,1663314880850,0.8913264,-8.804989,5.293821
164,1663314880855,0.9942178,-8.769096,5.3129635
165,1663314880856,1.0731809,-8.742776,5.358427
166,1663314880860,1.1979069,-8.72124,5.4278193
167,1663314880860,1.3127624,-8.706883,5.4756756
168,1663314880865,1.4228321,-8.728418,5.4996037
169,1663314880865,1.5017953,-8.709276,5.5522456
170,1663314880870,1.559223,-8.718847,5.5689955
171,1663314880870,1.6621144,-8.73799,5.540282
172,1663314880875,1.7243278,-8.745169,5.5713882
173,1663314880875,1.7557336,-8.771489,5.5713882
174,1663314880880,1.7533408,-8.785847,5.5666027
175,1663314880880,1.7676977,-8.7882395,5.5761743
176,1663314880884,1.7147565,-8.819346,5.4996037
177,1663314880884,1.7195421,-8.852845,5.47089
178,1663314880890,1.7413766,-8.927023,5.406284
179,1663314880890,1.750948,-9.027522,5.322535
180,1663314880895,1.7988044,-9.151948,5.176573
181,1663314880895,1.8753748,-9.276674,5.0590253
182,1663314880899,2.0165513,-9.444172,4.956134
183,1663314880899,2.0907288,-9.645169,4.8245287
184,1663314880905,2.2534406,-9.858429,4.659424
185,1663314880905,2.4236302,-10.090533,4.4868417
186,1663314880909,2.574378,-10.322936,4.3648076
187,1663314880909,2.8112676,-10.650753,4.1231327
188,1663314880915,2.9958138,-10.87837,4.063312
189,1663314880915,3.2087753,-11.136795,3.9771702
190,1663314880919,3.400201,-11.3880415,3.8572302
191,1663314880919,3.60389,-11.615659,3.778267
192,1663314880924,3.8120656,-11.819048,3.6873398
193,1663314880924,3.9652061,-12.008381,3.6179478
194,1663314880929,4.1090746,-12.18545,3.4576287
195,1663314880929,4.2598224,-12.302697,3.3783665
196,1663314880934,4.35075,-12.429517,3.222833
197,1663314880935,4.4751763,-12.604492,3.0170503
198,1663314880939,4.5951166,-12.719348,2.7870402
199,1663314880939,4.7027936,-12.86531,2.4616163
200,1663314880944,4.7602215,-12.917953,2.167
201,1663314880944,4.729115,-12.934702,1.8990039
